#channel,mean,dev,hits_per_channel,hits_per_packet,photo_e,gain_pmt,rate_per_channel,gain_constant,normalized_rate
38,37.391019,30.916581,913.000000,0.000000,0.039119,13859606.913635,0.276816,14,0.000000
39,45.455210,30.727488,547.000000,0.000000,0.048143,13690588.598605,0.165847,11,0.000000
40,36.567185,24.618434,707.000000,0.000000,0.060335,8787975.390568,0.214358,10,0.000000
41,65.643389,46.770214,1074.000000,0.000000,0.030009,31718067.096758,0.325630,11,0.000000
42,67.827228,55.698052,1829.000000,0.000000,0.021864,44982959.190085,0.554541,13,0.000000
43,44.557880,51.080271,1434.000000,0.000000,0.017077,37833313.963434,0.434779,15,0.000000
44,58.300613,52.448442,1304.000000,0.000000,0.021194,39887166.650984,0.395364,16,0.000000
45,55.566372,39.054931,904.000000,0.000000,0.036430,22116670.637873,0.274087,15,0.000000
46,137.686796,180.126047,5680.000000,0.000000,0.004244,470458196.913796,1.722138,16,0.000000
47,31.536199,29.066001,442.000000,0.000000,0.037328,12250069.800475,0.134011,17,0.000000
48,103.007942,119.134410,4155.000000,0.000000,0.007258,205798610.758036,1.259768,17,0.000000
49,373.650610,408.779614,6228.000000,0.000000,0.002236,2422961208.493930,1.888288,14,0.000000
50,407.924833,407.052332,6133.000000,1.000000,0.002462,2402528213.116798,1.859485,10,0.000000
51,447.260285,401.868480,4910.000000,0.000000,0.002769,2341724984.858700,1.488679,15,0.000000
52,325.234990,351.261350,6196.000000,0.000000,0.002636,1789075773.867729,1.878586,12,0.000000
53,256.221067,301.389598,5962.000000,0.000000,0.002821,1317117503.362375,1.807639,13,0.000000
54,307.125127,324.994904,5914.000000,0.000000,0.002908,1531514467.600481,1.793085,14,0.000000
55,263.477095,293.547322,5894.000000,0.000000,0.003058,1249465438.906370,1.787021,15,0.000000
56,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16,0.000000
57,205.033079,241.751623,5109.000000,0.000000,0.003508,847435784.584107,1.549015,17,0.000000
58,114.010211,120.319254,3134.000000,0.000000,0.007875,209912482.534232,0.950208,13,0.000000
59,128.721073,138.639290,3431.000000,0.000000,0.006697,278702366.063412,1.040256,17,0.000000
60,93.333512,122.267715,3721.000000,0.000000,0.006243,216766213.144149,1.128182,16,0.000000
61,96.677710,118.116861,3773.000000,0.000000,0.006930,202298097.371724,1.143948,11,0.000000
62,103.645957,106.335630,3042.000000,0.000000,0.009166,163955359.494202,0.922314,12,0.000000
63,85.990907,112.562907,3739.000000,0.000000,0.006787,183720916.693497,1.133640,13,0.000000
64,102.172179,100.236066,3084.000000,0.000000,0.010169,145685400.391660,0.935048,16,0.000000
