#channel,mean,dev,hits_per_channel,hits_per_packet,photo_e,gain_pmt,rate_per_channel,gain_constant,normalized_rate
46,194.620970,199.651438,3443.000000,0.000000,0.004883,577980100.582753,1.565648,16,0.000000
47,59.400000,27.728136,315.000000,0.000000,0.077258,11148318.095238,0.143241,17,0.000000
48,135.602841,146.740121,3097.000000,0.000000,0.006298,312223614.361456,1.408310,17,0.000000
49,531.653582,439.655978,3490.000000,0.000000,0.002750,2802812001.608405,1.587020,14,0.000000
50,487.202403,421.832607,3829.000000,0.000000,0.002738,2580169846.173799,1.741175,10,0.000000
51,465.869472,401.732943,3731.000000,0.000000,0.002887,2340145686.083213,1.696611,15,0.000000
52,437.804666,390.020384,3558.000000,0.000000,0.002878,2205680546.098092,1.617942,12,0.000000
53,424.266418,382.009228,3746.000000,0.000000,0.002907,2116000228.155949,1.703432,13,0.000000
54,374.887092,360.109450,3773.000000,0.000000,0.002891,1880342828.669593,1.715710,14,0.000000
55,400.261119,374.635726,3665.000000,0.000000,0.002852,2035102944.089085,1.666599,15,0.000000
56,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16,0.000000
57,316.343586,310.117253,3056.000000,0.000000,0.003289,1394504301.995174,1.389666,17,0.000000
58,131.279094,136.966581,2913.000000,0.000000,0.006998,272017740.612327,1.324639,13,0.000000
59,130.194901,124.826886,2314.000000,0.000000,0.008356,225935397.557257,1.052254,17,0.000000
60,117.351592,106.037984,2355.000000,0.000000,0.010437,163038784.941338,1.070898,16,0.000000
61,125.143070,124.708287,2684.000000,0.000000,0.008047,225506274.733976,1.220505,11,0.000000
62,114.083706,104.684054,2461.000000,0.000000,0.010410,158901892.714646,1.119099,12,0.000000
63,121.316804,121.809327,2178.000000,0.000000,0.008176,215143925.790588,0.990410,13,0.000000
64,106.357904,108.732312,2252.000000,0.000000,0.008996,171429376.187813,1.024060,16,0.000000
