#channel,mean,dev,hits_per_channel,hits_per_packet,photo_e,gain_pmt,rate_per_channel,gain_constant,normalized_rate
47,60.039216,29.185318,306.000000,0.000000,0.070487,12350850.249904,0.130946,17,0.000000
48,132.672566,131.444726,3277.000000,0.000000,0.007679,250526883.467773,1.402316,17,0.000000
49,509.296884,430.749460,3658.000000,0.000000,0.002745,2690403909.506520,1.565356,14,0.000000
50,488.753391,426.452625,4128.000000,0.000000,0.002687,2636996699.082250,1.766481,10,0.000000
51,462.212897,404.193563,3908.000000,0.000000,0.002829,2368900333.064265,1.672338,15,0.000000
52,448.702624,396.037445,3773.000000,0.000000,0.002861,2274262043.728689,1.614567,12,0.000000
53,414.407261,388.428204,4049.000000,0.000000,0.002747,2187708809.257747,1.732675,13,0.000000
54,382.767742,366.385706,3875.000000,0.000000,0.002851,1946458045.943809,1.658216,14,0.000000
55,408.845070,386.504911,3905.000000,0.000000,0.002737,2166097665.654363,1.671054,15,0.000000
56,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16,0.000000
57,300.951733,301.841372,3232.000000,0.000000,0.003303,1321069097.716370,1.383059,17,0.000000
58,133.015152,140.611292,3036.000000,0.000000,0.006728,286687262.481535,1.299185,13,0.000000
59,129.042823,128.681438,2522.000000,0.000000,0.007793,240104231.538040,1.079231,17,0.000000
60,120.287361,108.729139,2603.000000,0.000000,0.010175,171419373.524948,1.113893,16,0.000000
61,123.484398,125.482581,2756.000000,0.000000,0.007842,228315233.952087,1.179366,11,0.000000
62,116.145536,115.822340,2666.000000,0.000000,0.008658,194514810.657278,1.140853,12,0.000000
63,123.477662,119.172028,2395.000000,0.000000,0.008694,205928597.722813,1.024884,13,0.000000
64,104.900302,98.683055,2317.000000,0.000000,0.010772,141206006.284822,0.991506,16,0.000000
