#channel,mean,dev,hits_per_channel,hits_per_packet,photo_e,gain_pmt,rate_per_channel,gain_constant,normalized_rate
37,16.672774,34.183070,3111.000000,0.000000,0.014269,16942992.506801,0.887591,12,0.000000
38,14.178012,30.165136,2747.000000,0.000000,0.015581,13194063.577094,0.783739,14,0.000000
39,15.313053,34.103144,2827.000000,0.000000,0.013167,16863854.392997,0.806564,11,0.000000
40,11.205148,22.811657,1282.000000,1.000000,0.021533,7545389.713173,0.365764,10,0.000000
41,19.405811,39.424978,3201.000000,1.000000,0.012485,22537768.527384,0.913268,11,0.000000
42,43.580715,64.862343,4169.000000,0.000000,0.010359,61003291.334443,1.189446,13,0.000000
43,26.519779,47.139488,3615.000000,0.000000,0.011934,32220904.548668,1.031386,15,0.000000
44,28.348099,47.273859,3499.000000,0.000000,0.012685,32404857.592304,0.998290,16,0.000000
45,44.869735,42.864220,3585.000000,0.000000,0.024421,26641450.114467,1.022826,15,0.000000
46,194.118703,241.112572,5796.000000,0.000000,0.003339,842961447.801132,1.653641,16,0.000000
47,36.636364,42.483735,22.000000,0.000000,0.020299,26170582.644628,0.006277,17,0.000000
48,28.514009,60.012269,4747.000000,0.000000,0.007917,52221349.828694,1.354353,17,0.000000
49,426.498315,412.501071,5637.000000,0.000000,0.002506,2467278436.768443,1.608277,14,0.000000
50,497.039292,451.761970,6159.000000,0.000000,0.002435,2959288730.621964,1.757207,10,0.000000
51,459.590201,430.930135,6164.000000,0.000000,0.002475,2692661323.799941,1.758634,15,0.000000
52,396.973927,394.910417,6175.000000,0.000000,0.002545,2261336445.743440,1.761772,12,0.000000
53,349.200899,369.186066,6008.000000,0.000000,0.002562,1976326095.398717,1.714126,13,0.000000
54,367.067976,361.012913,6061.000000,0.000000,0.002816,1889789689.652658,1.729247,14,0.000000
55,274.936738,299.253947,5738.000000,0.000000,0.003070,1298517411.415728,1.637093,15,0.000000
56,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16,0.000000
57,215.404815,237.241415,4901.000000,0.000000,0.003827,816110588.302833,1.398291,17,0.000000
58,115.471740,139.419692,5007.000000,0.000000,0.005941,281848833.111974,1.428533,13,0.000000
59,97.547010,131.410910,5318.000000,0.000000,0.005649,250397996.909600,1.517264,17,0.000000
60,87.732769,130.954675,5673.000000,0.000000,0.005116,248662339.807681,1.618548,16,0.000000
61,81.642549,121.697588,5335.000000,0.000000,0.005513,214749392.256101,1.522114,11,0.000000
62,78.932996,110.302234,5134.000000,0.000000,0.006488,176415449.801273,1.464767,12,0.000000
63,57.614528,100.478436,5121.000000,0.000000,0.005707,146390783.987437,1.461058,13,0.000000
64,70.952703,98.800022,5032.000000,0.000000,0.007269,141540942.672135,1.435666,16,0.000000
