#channel,mean,dev,hits_per_channel,hits_per_packet,photo_e,gain_pmt,rate_per_channel,gain_constant,normalized_rate
21,1572.064347,38.621931,4771.000000,4.000000,1.053907,21628976.956382,1.084706,11,0.000000
22,1567.876575,36.435601,4602.000000,2.000000,1.181027,19249518.604399,1.046283,12,0.000000
23,1586.314952,34.125549,4334.000000,3.000000,1.362166,16886019.801921,0.985352,13,0.000000
24,1567.479794,28.664655,2524.000000,2.000000,1.907693,11914105.213014,0.573841,14,0.000000
25,1577.264265,48.109063,4469.000000,2.000000,0.681476,33559988.098725,1.016045,15,0.000000
26,1572.508441,56.770656,5568.000000,2.000000,0.487916,46732157.328247,1.265907,16,0.000000
27,1579.686847,44.939140,5071.000000,2.000000,0.782207,29283131.853248,1.152912,17,0.000000
28,1575.127545,40.831026,5010.000000,1.000000,0.944790,24174003.928877,1.139044,12,0.000000
29,1575.350694,38.426374,4397.000000,2.000000,1.066887,21410500.206644,0.999676,14,0.000000
30,1569.099141,33.168336,4307.000000,1.000000,1.426274,15952008.361918,0.979214,16,0.000000
31,1575.476730,30.086721,3180.000000,0.000000,1.740453,13125556.639228,0.722986,11,0.000000
32,1564.309235,24.735768,2144.000000,0.000000,2.556653,8871943.875285,0.487447,12,0.000000
33,1582.314554,44.435201,4260.000000,1.000000,0.801380,28630063.303589,0.968528,14,0.000000
34,1583.909159,51.303406,5350.000000,0.000000,0.601780,38164571.752341,1.216344,16,0.000000
35,1583.401818,46.696292,4950.000000,0.000000,0.726150,31617883.160789,1.125402,15,0.000000
36,1575.722265,43.858865,3903.000000,1.000000,0.819153,27892200.502199,0.887363,16,0.000000
37,1575.347095,43.973813,4045.000000,0.000000,0.814682,28038595.396475,0.919647,12,0.000000
38,1566.513913,37.764058,3450.000000,0.000000,1.098442,20678798.808701,0.784371,14,0.000000
39,1572.747427,34.640690,3401.000000,0.000000,1.310648,17399672.141775,0.773231,11,0.000000
40,1568.128304,28.670199,1551.000000,0.000000,1.907744,11918714.556986,0.352626,10,0.000000
41,1579.903648,48.469516,3975.000000,0.000000,0.672501,34064762.409507,0.903732,11,0.000000
42,1590.545144,58.684021,5272.000000,0.000000,0.461856,49935306.949672,1.198610,13,0.000000
43,1574.508642,48.220236,4744.000000,0.000000,0.677152,33715271.367730,1.078567,15,0.000000
44,1577.088027,45.061812,4385.000000,0.000000,0.776674,29443220.595401,0.996947,16,0.000000
45,1598.615489,43.399110,4442.000000,0.000000,0.848755,27310499.609372,1.009906,15,0.000000
46,1506.474799,199.239309,7321.000000,0.000000,0.037950,575596384.535917,1.664459,16,0.000000
47,1591.714286,11.701212,14.000000,1.000000,11.625279,1985316.326531,0.003183,17,0.000000
48,1576.339289,58.827321,5933.000000,1.000000,0.455503,50179477.748478,1.348891,17,0.000000
49,1234.726132,461.027366,6934.000000,1.000000,0.005809,3081920372.644655,1.576473,14,0.000000
50,1181.886440,503.001254,7714.000000,0.000000,0.004671,3668648798.327888,1.753809,10,0.000000
51,1216.332516,476.752475,7750.000000,0.000000,0.005351,3295747369.563799,1.761993,15,0.000000
52,1320.388495,398.372577,7892.000000,0.000000,0.008320,2301160297.849704,1.794278,12,0.000000
53,1379.303608,351.026834,7345.000000,0.000000,0.011194,1786687652.189191,1.669915,13,0.000000
54,1365.733466,363.378314,7530.000000,0.000000,0.010343,1914635083.033165,1.711976,14,0.000000
55,1448.566445,280.757958,7224.000000,0.000000,0.018377,1142962950.024084,1.642405,15,0.000000
56,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16,0.000000
57,1509.070115,200.835418,6361.000000,0.000000,0.037414,584855545.342859,1.446199,17,0.000000
58,1609.332322,101.790771,6262.000000,0.000000,0.155321,150239736.634191,1.423691,13,0.000000
59,1603.440380,102.450504,6533.000000,0.000000,0.152765,152193532.305089,1.485304,17,0.000000
60,1601.744348,96.210585,7033.000000,1.000000,0.173040,134218912.783509,1.598981,16,0.000000
61,1601.345049,97.420715,6686.000000,0.000000,0.168726,137616538.250213,1.520089,11,0.000000
62,1604.472027,87.975136,6417.000000,0.000000,0.207306,112224557.033986,1.458931,12,0.000000
63,1596.130775,83.817995,6385.000000,0.000000,0.227192,101869115.246326,1.451655,13,0.000000
64,1603.597263,82.496651,6066.000000,0.000000,0.235626,98682613.745662,1.379129,16,0.000000
