#channel,mean,dev,hits_per_channel,hits_per_packet,photo_e,gain_pmt,rate_per_channel,gain_constant,normalized_rate
21,57.442505,39.825596,1661.000000,1.000000,0.036217,22998132.756248,0.473895,11,0.000000
22,54.568182,37.900603,1540.000000,2.000000,0.037988,20828608.242326,0.439373,12,0.000000
23,52.623529,32.011478,1020.000000,4.000000,0.051353,14858653.737024,0.291013,13,0.000000
24,54.216966,28.529203,613.000000,0.000000,0.066613,11801773.379390,0.174893,14,0.000000
25,55.653712,44.651139,2290.000000,0.000000,0.027914,28909000.744551,0.653354,15,0.000000
26,60.587961,53.926307,2575.000000,0.000000,0.020835,42166674.752832,0.734666,16,0.000000
27,58.111612,46.419293,1998.000000,0.000000,0.026969,31243886.688616,0.570044,17,0.000000
28,55.850661,37.362370,1741.000000,1.000000,0.040009,20241226.875494,0.496720,12,0.000000
29,67.495700,49.639905,1279.000000,0.000000,0.027391,35729742.792851,0.364908,14,0.000000
30,64.056397,61.054574,1188.000000,0.000000,0.017184,54051083.930991,0.338945,16,0.000000
31,59.878973,42.766538,818.000000,1.000000,0.032739,26520163.527986,0.233381,11,0.000000
32,59.927126,29.344988,494.000000,0.000000,0.069591,12486360.241932,0.140942,12,0.000000
33,62.286303,42.572110,1942.000000,1.000000,0.034367,26279576.121000,0.554067,14,0.000000
34,69.914661,51.104704,1828.000000,0.000000,0.026770,37869515.843983,0.521542,16,0.000000
35,66.508010,49.663631,1935.000000,0.000000,0.026965,35763906.240143,0.552069,15,0.000000
36,60.606135,40.638230,1630.000000,0.000000,0.036698,23946253.073883,0.465051,16,0.000000
37,62.475800,39.588760,1219.000000,0.000000,0.039863,22725413.883002,0.347790,12,0.000000
38,67.883993,44.373598,1112.000000,0.000000,0.034476,28550735.169553,0.317262,14,0.000000
39,64.080446,32.965399,808.000000,0.000000,0.058967,15757404.307023,0.230528,11,0.000000
40,58.725738,31.742404,711.000000,0.000000,0.058284,14609912.834482,0.202853,10,0.000000
41,81.750308,53.380990,1622.000000,0.000000,0.028689,41318186.920632,0.462768,11,0.000000
42,81.093161,58.605344,1857.000000,0.000000,0.023611,49801502.318579,0.529816,13,0.000000
43,88.082307,67.281990,1543.000000,0.000000,0.019458,65639559.903631,0.440229,15,0.000000
44,71.597303,48.851251,1557.000000,0.000000,0.030002,34603449.181582,0.444223,16,0.000000
45,73.232964,48.116683,1262.000000,0.000000,0.031631,33570619.553397,0.360058,15,0.000000
46,203.351285,210.403378,5682.000000,0.000000,0.004593,641908933.670628,1.621116,16,0.000000
47,60.659708,32.272507,479.000000,0.000000,0.058242,15101962.879346,0.136662,17,0.000000
48,128.772030,127.799893,4891.000000,0.000000,0.007884,236825783.847725,1.395438,17,0.000000
49,513.683214,434.187885,5439.000000,0.000000,0.002725,2733527238.660162,1.551786,14,0.000000
50,474.410294,415.891600,6120.000000,0.000000,0.002743,2508004428.741230,1.746080,10,0.000000
51,465.237651,404.007477,5790.000000,0.000000,0.002850,2366719598.512057,1.651929,15,0.000000
52,446.280653,396.499814,5701.000000,0.000000,0.002839,2279575482.698053,1.626536,12,0.000000
53,413.986352,384.104571,6228.000000,0.000000,0.002806,2139276660.674178,1.776893,13,0.000000
54,387.270482,365.660368,5871.000000,0.000000,0.002896,1938758819.090574,1.675039,14,0.000000
55,395.451613,373.819158,5797.000000,0.000000,0.002830,2026241059.914192,1.653926,15,0.000000
56,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16,0.000000
57,311.315993,314.436727,4921.000000,0.000000,0.003149,1433621605.091434,1.403997,17,0.000000
58,133.286216,147.598228,4556.000000,0.000000,0.006118,315885933.324906,1.299860,13,0.000000
59,129.692629,124.395856,3826.000000,0.000000,0.008381,224377769.659214,1.091585,17,0.000000
60,125.357065,124.285574,3680.000000,0.000000,0.008115,223980108.379460,1.049931,16,0.000000
61,130.405984,140.547448,4345.000000,0.000000,0.006602,286426985.901973,1.239660,11,0.000000
62,117.027893,121.420597,4087.000000,0.000000,0.007938,213772938.804096,1.166051,12,0.000000
63,122.313408,118.626321,3580.000000,0.000000,0.008692,204046958.147530,1.021400,13,0.000000
64,110.092855,108.245035,3737.000000,0.000000,0.009396,169896320.657988,1.066193,16,0.000000
