#channel,mean,dev,hits_per_channel,hits_per_packet,photo_e,gain_pmt,rate_per_channel,gain_constant,normalized_rate
22,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12,0.000000
23,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13,0.000000
24,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14,0.000000
25,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15,0.000000
26,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16,0.000000
27,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17,0.000000
28,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12,0.000000
29,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14,0.000000
30,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16,0.000000
31,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11,0.000000
32,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12,0.000000
33,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14,0.000000
34,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16,0.000000
35,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15,0.000000
36,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16,0.000000
37,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12,0.000000
38,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14,0.000000
39,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11,0.000000
40,164.089831,191.065715,5143.000000,0.000000,0.004495,529338559.181556,1.559324,10,0.000000
41,314.141999,324.172574,5162.000000,0.000000,0.002989,1523773940.771258,1.565085,11,0.000000
42,317.614911,333.299798,5687.000000,0.000000,0.002859,1610786949.974535,1.724261,13,0.000000
43,361.596261,380.542076,5724.000000,0.000000,0.002497,2099777941.547852,1.735479,15,0.000000
44,360.665027,372.705960,5896.000000,0.000000,0.002596,2014191127.665305,1.787629,16,0.000000
45,353.270620,379.620093,5868.000000,0.000000,0.002451,2089615518.112525,1.779139,15,0.000000
46,353.438850,373.847593,5740.000000,0.000000,0.002529,2026549332.278390,1.740330,16,0.000000
47,318.846140,356.676840,5440.000000,0.000000,0.002506,1844666343.201723,1.649372,17,0.000000
48,348.591088,359.547390,5588.000000,0.000000,0.002697,1874477719.081009,1.694245,17,0.000000
49,53.191203,61.600955,3342.000000,0.000000,0.014017,55022826.424232,1.013272,14,0.000000
50,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,0.000000
51,48.290497,42.218600,1852.000000,0.000000,0.027093,25844948.074932,0.561514,15,0.000000
52,82.697941,118.274800,4807.000000,0.000000,0.005912,202839459.307082,1.457451,12,0.000000
53,104.422724,140.893968,5008.000000,0.000000,0.005260,287841097.601230,1.518393,13,0.000000
54,121.941080,136.722860,4888.000000,0.000000,0.006523,271050538.042328,1.482010,14,0.000000
55,96.125614,127.871693,4888.000000,0.000000,0.005879,237091963.949646,1.482010,15,0.000000
56,86.402943,121.247117,4621.000000,0.000000,0.005877,213162520.716398,1.401057,16,0.000000
57,114.598298,102.635224,4349.000000,0.000000,0.010879,152742844.055513,1.318588,17,0.000000
58,99.262539,102.863432,4506.000000,0.000000,0.009381,153422840.887718,1.366190,13,0.000000
59,114.563742,123.265795,4479.000000,0.000000,0.007540,220319615.650690,1.358003,17,0.000000
60,94.569801,121.040306,4563.000000,0.000000,0.006455,212435957.389042,1.383472,16,0.000000
61,110.549883,125.549986,4721.000000,0.000000,0.007013,228560586.800534,1.431376,11,0.000000
62,108.063130,114.236560,4467.000000,0.000000,0.008281,189224877.291918,1.354365,12,0.000000
63,77.446468,112.596197,4558.000000,0.000000,0.006109,183829600.798255,1.381956,13,0.000000
64,94.650602,99.815826,4067.000000,0.000000,0.009500,144466386.116880,1.233088,16,0.000000
