#channel,mean,dev,hits_per_channel,hits_per_packet,photo_e,gain_pmt,rate_per_channel,gain_constant,normalized_rate
48,25.181364,53.766383,4207.000000,0.000000,0.008711,41916946.590259,1.360575,17,0.000000
49,426.271922,421.257891,4744.000000,0.000000,0.002402,2573144056.452745,1.534245,14,0.000000
50,495.924482,450.230347,5310.000000,0.000000,0.002447,2939256803.370481,1.717293,10,0.000000
51,457.135677,430.389135,5491.000000,0.000000,0.002468,2685904715.354449,1.775830,15,0.000000
52,393.067920,390.494459,5374.000000,0.000000,0.002578,2211045872.307508,1.737991,12,0.000000
53,351.684785,370.297396,5317.000000,0.000000,0.002565,1988242342.504101,1.719557,13,0.000000
54,372.018016,369.550855,5273.000000,0.000000,0.002724,1980233594.982877,1.705327,14,0.000000
55,280.142540,305.158814,4960.000000,0.000000,0.003008,1350267574.643634,1.604101,15,0.000000
56,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16,0.000000
57,206.675081,228.081235,4318.000000,0.000000,0.003973,754305220.465282,1.396473,17,0.000000
58,113.233326,134.406791,4453.000000,0.000000,0.006268,261945188.261721,1.440133,13,0.000000
59,96.334665,130.665862,4506.000000,0.000000,0.005642,247566727.589170,1.457274,17,0.000000
60,87.946697,134.093373,4784.000000,0.000000,0.004891,260724973.560640,1.547181,16,0.000000
61,81.020017,126.608754,4646.000000,0.000000,0.005054,232431761.721916,1.502551,11,0.000000
62,78.936041,114.738406,4456.000000,0.000000,0.005996,190891076.913961,1.441103,12,0.000000
63,59.021578,100.571863,4449.000000,0.000000,0.005835,146663145.349474,1.438839,13,0.000000
64,69.425667,97.589375,4426.000000,0.000000,0.007290,138093449.831458,1.431401,16,0.000000
